user_id,month,plan,industry,company_size,acquisition_channel,country,sessions,features_used,support_tickets,nps_score,mrr,is_churned
U0897,2023-02-01,free,Retail,1000+,referral,Canada,3,2,2,6.0,0,0
U0897,2023-03-01,free,Retail,1000+,referral,Canada,3,1,2,,0,0
U0897,2023-04-01,free,Retail,1000+,referral,Canada,2,1,1,,0,0
U0897,2023-05-01,free,Retail,1000+,referral,Canada,2,1,1,,0,0
U0897,2023-06-01,free,Retail,1000+,referral,Canada,2,2,1,,0,0
U0897,2023-07-01,free,Retail,1000+,referral,Canada,2,1,1,,0,0
U0897,2023-08-01,free,Retail,1000+,referral,Canada,3,2,1,,0,0
U0897,2023-09-01,free,Retail,1000+,referral,Canada,2,1,1,,0,0
U0897,2023-10-01,free,Retail,1000+,referral,Canada,2,1,0,,0,0
U0897,2023-11-01,free,Retail,1000+,referral,Canada,3,2,0,,0,0
U0897,2023-12-01,free,Retail,1000+,referral,Canada,2,1,0,,0,0
U0898,2023-01-01,pro,Healthcare,11-50,organic,Germany,26,4,1,6.0,99,0
U0898,2023-02-01,pro,Healthcare,11-50,organic,Germany,19,8,0,,99,0
U0898,2023-03-01,pro,Healthcare,11-50,organic,Germany,14,7,1,,99,0
U0898,2023-04-01,pro,Healthcare,11-50,organic,Germany,12,3,2,,99,0
U0898,2023-05-01,pro,Healthcare,11-50,organic,Germany,21,5,0,8.0,99,0
U0898,2023-06-01,pro,Healthcare,11-50,organic,Germany,11,5,1,,99,0
U0898,2023-07-01,pro,Healthcare,11-50,organic,Germany,18,4,0,,99,0
U0898,2023-08-01,pro,Healthcare,11-50,organic,Germany,13,6,0,,99,0
U0898,2023-09-01,pro,Healthcare,11-50,organic,Germany,26,4,1,,99,0
U0898,2023-10-01,pro,Healthcare,11-50,organic,Germany,17,5,0,,99,0
U0898,2023-11-01,pro,Healthcare,11-50,organic,Germany,9,5,1,7.0,99,0
U0898,2023-12-01,pro,Healthcare,11-50,organic,Germany,17,7,1,,99,0
U0899,2023-01-01,free,Finance,1-10,paid_search,Germany,2,2,0,5.0,0,0
U0899,2023-02-01,free,Finance,1-10,paid_search,Germany,2,1,1,,0,0
U0899,2023-03-01,free,Finance,1-10,paid_search,Germany,3,2,0,,0,0
U0899,2023-04-01,free,Finance,1-10,paid_search,Germany,1,1,0,,0,0
U0899,2023-05-01,free,Finance,1-10,paid_search,Germany,2,3,1,,0,0
U0901,2023-01-01,free,Retail,11-50,paid_search,Other,1,1,1,,0,0
U0901,2023-02-01,free,Retail,11-50,paid_search,Other,3,1,0,5.0,0,0
U0901,2023-03-01,free,Retail,11-50,paid_search,Other,2,1,0,,0,0
U0901,2023-04-01,free,Retail,11-50,paid_search,Other,4,1,0,6.0,0,0
U0901,2023-05-01,free,Retail,11-50,paid_search,Other,2,1,1,,0,0
U0902,2023-01-01,free,Ecommerce,51-200,organic,India,1,4,3,,0,0
U0903,2023-01-01,free,Education,51-200,social,USA,3,1,0,,0,0
U0903,2023-02-01,free,Education,51-200,social,USA,2,2,3,,0,0
U0903,2023-03-01,free,Education,51-200,social,USA,1,1,0,,0,0
U0903,2023-04-01,free,Education,51-200,social,USA,1,1,0,5.0,0,0
U0903,2023-05-01,free,Education,51-200,social,USA,2,1,2,,0,0
U0903,2023-06-01,free,Education,51-200,social,USA,2,1,2,,0,0
U0903,2023-07-01,free,Education,51-200,social,USA,3,1,1,,0,0
U0903,2023-08-01,free,Education,51-200,social,USA,1,1,0,,0,0
U0903,2023-09-01,free,Education,51-200,social,USA,3,1,1,7.0,0,0
U0903,2023-10-01,free,Education,51-200,social,USA,2,1,0,,0,0
U0903,2023-11-01,free,Education,51-200,social,USA,3,1,0,,0,0
U0903,2023-12-01,free,Education,51-200,social,USA,3,1,0,,0,0
U0904,2023-01-01,starter,Retail,1-10,organic,France,6,3,0,,29,0
U0904,2023-02-01,starter,Retail,1-10,organic,France,10,1,0,,29,0
U0904,2023-03-01,starter,Retail,1-10,organic,France,7,1,2,,29,0
U0904,2023-04-01,starter,Retail,1-10,organic,France,6,1,2,,29,0
U0904,2023-05-01,starter,Retail,1-10,organic,France,9,2,0,,29,0
U0904,2023-06-01,starter,Retail,1-10,organic,France,14,3,0,,29,0
U0904,2023-07-01,starter,Retail,1-10,organic,France,10,3,1,,29,0
U0904,2023-08-01,starter,Retail,1-10,organic,France,8,2,0,,29,0
U0904,2023-09-01,starter,Retail,1-10,organic,France,6,3,0,5.0,29,0
U0904,2023-10-01,starter,Retail,1-10,organic,France,5,3,3,,29,0
U0904,2023-11-01,starter,Retail,1-10,organic,France,5,1,0,,29,0
U0905,2023-01-01,starter,Finance,1-10,paid_search,USA,4,1,2,4.0,29,0
U0905,2023-02-01,starter,Finance,1-10,paid_search,USA,8,1,1,,29,0
U0905,2023-03-01,starter,Finance,1-10,paid_search,USA,8,1,1,,29,0
U0905,2023-04-01,starter,Finance,1-10,paid_search,USA,7,3,0,5.0,29,0
U0905,2023-05-01,starter,Finance,1-10,paid_search,USA,7,4,1,,29,0
U0905,2023-06-01,starter,Finance,1-10,paid_search,USA,6,1,0,,29,0
U0905,2023-07-01,starter,Finance,1-10,paid_search,USA,9,1,0,,29,0
U0905,2023-08-01,starter,Finance,1-10,paid_search,USA,9,1,1,,29,0
U0905,2023-09-01,starter,Finance,1-10,paid_search,USA,7,3,0,,29,0
U0905,2023-10-01,starter,Finance,1-10,paid_search,USA,7,2,2,,29,0
U0905,2023-11-01,starter,Finance,1-10,paid_search,USA,8,2,2,3.0,29,0
U0905,2023-12-01,starter,Finance,1-10,paid_search,USA,10,3,0,7.0,29,0
U0906,2023-01-01,pro,Education,11-50,paid_search,USA,19,5,4,,99,0
U0906,2023-02-01,pro,Education,11-50,paid_search,USA,21,7,1,6.0,99,0
U0906,2023-03-01,pro,Education,11-50,paid_search,USA,17,4,2,,99,0
U0906,2023-04-01,pro,Education,11-50,paid_search,USA,19,1,1,,99,0
U0906,2023-05-01,pro,Education,11-50,paid_search,USA,11,5,4,,99,0
U0906,2023-06-01,pro,Education,11-50,paid_search,USA,16,5,1,,99,0
U0906,2023-07-01,pro,Education,11-50,paid_search,USA,18,5,3,6.0,99,0
U0906,2023-08-01,pro,Education,11-50,paid_search,USA,22,6,2,7.0,99,0
U0906,2023-09-01,pro,Education,11-50,paid_search,USA,18,7,1,,99,0
U0906,2023-10-01,pro,Education,11-50,paid_search,USA,14,4,0,,99,0
U0906,2023-11-01,pro,Education,11-50,paid_search,USA,19,4,0,,99,0
U0906,2023-12-01,pro,Education,11-50,paid_search,USA,20,5,1,,99,0
U0909,2023-01-01,free,Healthcare,1-10,referral,USA,2,2,3,,0,0
U0909,2023-02-01,free,Healthcare,1-10,referral,USA,2,4,0,,0,0
U0909,2023-03-01,free,Healthcare,1-10,referral,USA,3,1,1,,0,0
U0909,2023-04-01,free,Healthcare,1-10,referral,USA,2,1,0,6.0,0,0
U0910,2023-01-01,free,SaaS,201-1000,referral,USA,2,1,1,,0,0
U0910,2023-02-01,free,SaaS,201-1000,referral,USA,3,1,0,,0,0
U0910,2023-03-01,free,SaaS,201-1000,referral,USA,3,1,1,,0,0
U0910,2023-04-01,free,SaaS,201-1000,referral,USA,3,1,0,,0,0
U0910,2023-05-01,free,SaaS,201-1000,referral,USA,2,1,0,6.0,0,0
U0910,2023-06-01,free,SaaS,201-1000,referral,USA,3,1,0,6.0,0,0
U0911,2023-01-01,starter,SaaS,201-1000,social,Australia,4,2,1,,29,0
U0911,2023-02-01,starter,SaaS,201-1000,social,Australia,10,4,0,,29,0
U0911,2023-03-01,starter,SaaS,201-1000,social,Australia,5,2,0,,29,0
U0912,2023-01-01,free,Healthcare,11-50,organic,UK,3,1,2,7.0,0,0
U0912,2023-02-01,free,Healthcare,11-50,organic,UK,2,1,1,,0,0
U0912,2023-03-01,free,Healthcare,11-50,organic,UK,2,2,0,,0,0
U0912,2023-04-01,free,Healthcare,11-50,organic,UK,1,1,2,,0,0
U0912,2023-05-01,free,Healthcare,11-50,organic,UK,4,2,0,,0,0
U0912,2023-06-01,free,Healthcare,11-50,organic,UK,2,2,1,,0,0
U0912,2023-07-01,free,Healthcare,11-50,organic,UK,3,1,1,,0,0
U0912,2023-08-01,free,Healthcare,11-50,organic,UK,2,1,0,,0,0
U0912,2023-09-01,free,Healthcare,11-50,organic,UK,3,3,0,,0,0
U0913,2023-01-01,starter,Retail,201-1000,paid_search,Germany,4,2,1,,29,0
U0913,2023-02-01,starter,Retail,201-1000,paid_search,Germany,9,2,0,4.0,29,0
U0913,2023-03-01,starter,Retail,201-1000,paid_search,Germany,11,1,1,,29,0
U0913,2023-04-01,starter,Retail,201-1000,paid_search,Germany,6,2,0,,29,0
U0913,2023-05-01,starter,Retail,201-1000,paid_search,Germany,6,2,1,,29,0
U0913,2023-06-01,starter,Retail,201-1000,paid_search,Germany,7,3,0,,29,0
U0913,2023-07-01,starter,Retail,201-1000,paid_search,Germany,6,1,0,,29,0
U0913,2023-08-01,starter,Retail,201-1000,paid_search,Germany,11,4,0,,29,0
U0913,2023-09-01,starter,Retail,201-1000,paid_search,Germany,9,4,1,4.0,29,0
U0913,2023-10-01,starter,Retail,201-1000,paid_search,Germany,8,1,0,,29,0
U0913,2023-11-01,starter,Retail,201-1000,paid_search,Germany,11,3,0,,29,0
U0913,2023-12-01,starter,Retail,201-1000,paid_search,Germany,10,1,1,,29,0
U0914,2023-01-01,starter,SaaS,11-50,social,USA,8,3,1,,29,0
U0914,2023-02-01,starter,SaaS,11-50,social,USA,5,1,0,5.0,29,0
U0914,2023-03-01,starter,SaaS,11-50,social,USA,3,1,1,,29,0
U0914,2023-04-01,starter,SaaS,11-50,social,USA,10,2,0,,29,0
U0914,2023-05-01,starter,SaaS,11-50,social,USA,11,3,1,,29,0
U0914,2023-06-01,starter,SaaS,11-50,social,USA,8,1,0,,29,0
U0914,2023-07-01,starter,SaaS,11-50,social,USA,6,2,3,,29,0
U0915,2023-01-01,starter,Finance,11-50,direct,India,5,3,2,7.0,29,0
U0915,2023-02-01,starter,Finance,11-50,direct,India,10,1,1,,29,0
U0915,2023-03-01,starter,Finance,11-50,direct,India,10,2,2,,29,0
U0915,2023-04-01,starter,Finance,11-50,direct,India,9,1,3,,29,0
U0915,2023-05-01,starter,Finance,11-50,direct,India,6,1,2,,29,0
U0915,2023-06-01,starter,Finance,11-50,direct,India,11,2,1,6.0,29,0
U0915,2023-07-01,starter,Finance,11-50,direct,India,7,5,1,,29,0
U0915,2023-08-01,starter,Finance,11-50,direct,India,7,6,0,,29,0
U0915,2023-09-01,starter,Finance,11-50,direct,India,10,5,1,,29,0
U0915,2023-10-01,starter,Finance,11-50,direct,India,6,4,1,6.0,29,0
U0915,2023-11-01,starter,Finance,11-50,direct,India,11,1,0,4.0,29,0
U0915,2023-12-01,starter,Finance,11-50,direct,India,7,1,0,,29,0
U0916,2023-01-01,starter,Education,1-10,social,India,6,2,1,,29,0
U0916,2023-02-01,starter,Education,1-10,social,India,3,5,1,,29,0
U0916,2023-03-01,starter,Education,1-10,social,India,6,3,1,,29,0
U0918,2023-01-01,enterprise,Finance,1000+,organic,UK,54,10,0,,399,0
U0918,2023-02-01,enterprise,Finance,1000+,organic,UK,40,10,2,,399,0
U0918,2023-03-01,enterprise,Finance,1000+,organic,UK,25,10,0,,399,0
U0918,2023-04-01,enterprise,Finance,1000+,organic,UK,39,10,1,7.0,399,0
U0918,2023-05-01,enterprise,Finance,1000+,organic,UK,34,9,0,8.0,399,0
U0918,2023-06-01,enterprise,Finance,1000+,organic,UK,19,10,0,,399,0
U0918,2023-07-01,enterprise,Finance,1000+,organic,UK,45,10,2,,399,0
U0918,2023-08-01,enterprise,Finance,1000+,organic,UK,33,10,0,,399,0
U0918,2023-09-01,enterprise,Finance,1000+,organic,UK,41,10,0,,399,0
U0918,2023-10-01,enterprise,Finance,1000+,organic,UK,37,10,0,,399,0
U0918,2023-11-01,enterprise,Finance,1000+,organic,UK,31,10,0,,399,0
U0918,2023-12-01,enterprise,Finance,1000+,organic,UK,40,10,0,,399,0
U0919,2023-01-01,pro,Ecommerce,51-200,paid_search,USA,14,3,1,,99,0
U0919,2023-02-01,pro,Ecommerce,51-200,paid_search,USA,21,6,1,,99,0
U0919,2023-03-01,pro,Ecommerce,51-200,paid_search,USA,11,4,0,,99,0
U0919,2023-04-01,pro,Ecommerce,51-200,paid_search,USA,14,6,0,,99,0
U0919,2023-05-01,pro,Ecommerce,51-200,paid_search,USA,17,5,1,,99,0
U0919,2023-06-01,pro,Ecommerce,51-200,paid_search,USA,28,4,0,8.0,99,0
U0919,2023-07-01,pro,Ecommerce,51-200,paid_search,USA,15,4,1,,99,0
U0919,2023-08-01,pro,Ecommerce,51-200,paid_search,USA,17,9,2,,99,0
U0919,2023-09-01,pro,Ecommerce,51-200,paid_search,USA,13,6,2,,99,0
U0919,2023-10-01,pro,Ecommerce,51-200,paid_search,USA,22,5,0,,99,0
U0919,2023-11-01,pro,Ecommerce,51-200,paid_search,USA,21,5,0,,99,0
U0919,2023-12-01,pro,Ecommerce,51-200,paid_search,USA,17,3,0,,99,0
U0920,2023-01-01,free,Finance,11-50,referral,Other,3,2,0,,0,0
U0921,2023-01-01,pro,Education,51-200,paid_search,Germany,19,3,0,,99,0
U0921,2023-02-01,pro,Education,51-200,paid_search,Germany,12,8,2,7.0,99,0
U0921,2023-03-01,pro,Education,51-200,paid_search,Germany,12,5,2,,99,0
U0921,2023-04-01,pro,Education,51-200,paid_search,Germany,28,7,1,6.0,99,0
U0921,2023-05-01,pro,Education,51-200,paid_search,Germany,10,5,0,4.0,99,0
U0921,2023-06-01,pro,Education,51-200,paid_search,Germany,13,4,1,,99,0
U0921,2023-07-01,pro,Education,51-200,paid_search,Germany,11,7,0,8.0,99,0
U0921,2023-08-01,pro,Education,51-200,paid_search,Germany,15,4,1,,99,0
U0921,2023-09-01,pro,Education,51-200,paid_search,Germany,18,3,1,10.0,99,0
U0921,2023-10-01,pro,Education,51-200,paid_search,Germany,19,7,1,,99,0
U0921,2023-11-01,pro,Education,51-200,paid_search,Germany,26,5,2,,99,0
U0921,2023-12-01,pro,Education,51-200,paid_search,Germany,26,6,0,7.0,99,0
U0922,2023-01-01,starter,Finance,1-10,paid_search,Other,8,1,0,,29,0
U0922,2023-02-01,starter,Finance,1-10,paid_search,Other,6,2,1,,29,0
U0922,2023-03-01,starter,Finance,1-10,paid_search,Other,8,3,0,,29,0
U0922,2023-04-01,starter,Finance,1-10,paid_search,Other,7,2,0,,29,0
U0923,2023-01-01,pro,Healthcare,201-1000,social,USA,21,3,0,,99,0
U0923,2023-02-01,pro,Healthcare,201-1000,social,USA,14,5,1,,99,0
U0923,2023-03-01,pro,Healthcare,201-1000,social,USA,21,4,0,,99,0
U0923,2023-04-01,pro,Healthcare,201-1000,social,USA,18,7,3,,99,0
U0923,2023-05-01,pro,Healthcare,201-1000,social,USA,7,6,0,,99,0
U0923,2023-06-01,pro,Healthcare,201-1000,social,USA,7,6,1,,99,0
U0923,2023-07-01,pro,Healthcare,201-1000,social,USA,28,6,1,,99,0
U0923,2023-08-01,pro,Healthcare,201-1000,social,USA,9,6,1,,99,0
U0924,2023-01-01,pro,Education,11-50,paid_search,India,15,4,0,9.0,99,0
U0924,2023-02-01,pro,Education,11-50,paid_search,India,3,7,0,,99,0
U0924,2023-03-01,pro,Education,11-50,paid_search,India,17,5,1,,99,0
U0924,2023-04-01,pro,Education,11-50,paid_search,India,14,3,2,,99,0
U0924,2023-05-01,pro,Education,11-50,paid_search,India,21,7,0,,99,0
U0924,2023-06-01,pro,Education,11-50,paid_search,India,10,8,0,,99,0
U0924,2023-07-01,pro,Education,11-50,paid_search,India,28,7,0,,99,0
U0924,2023-08-01,pro,Education,11-50,paid_search,India,19,6,1,5.0,99,0
U0924,2023-09-01,pro,Education,11-50,paid_search,India,11,7,0,,99,0
U0924,2023-10-01,pro,Education,11-50,paid_search,India,15,4,1,,99,0
U0924,2023-11-01,pro,Education,11-50,paid_search,India,18,5,1,,99,0
U0924,2023-12-01,pro,Education,11-50,paid_search,India,17,9,1,,99,0
U0925,2023-01-01,starter,Retail,11-50,social,India,10,1,1,,29,0
U0925,2023-02-01,starter,Retail,11-50,social,India,9,1,3,,29,0
U0925,2023-03-01,starter,Retail,11-50,social,India,9,5,0,,29,0
U0925,2023-04-01,starter,Retail,11-50,social,India,5,5,1,,29,0
U0925,2023-05-01,starter,Retail,11-50,social,India,7,5,1,6.0,29,0
U0925,2023-06-01,starter,Retail,11-50,social,India,7,3,1,,29,0
U0925,2023-07-01,starter,Retail,11-50,social,India,7,2,2,,29,0
U0925,2023-08-01,starter,Retail,11-50,social,India,4,3,0,,29,0
U0925,2023-09-01,starter,Retail,11-50,social,India,6,1,0,4.0,29,0
U0925,2023-10-01,starter,Retail,11-50,social,India,12,2,1,,29,0
U0925,2023-11-01,starter,Retail,11-50,social,India,4,2,0,,29,0
U0926,2023-01-01,free,Ecommerce,11-50,paid_search,Germany,3,1,2,,0,0
U0926,2023-02-01,free,Ecommerce,11-50,paid_search,Germany,3,1,0,,0,0
U0926,2023-03-01,free,Ecommerce,11-50,paid_search,Germany,3,3,2,5.0,0,0
U0926,2023-04-01,free,Ecommerce,11-50,paid_search,Germany,1,1,1,,0,0
U0926,2023-05-01,free,Ecommerce,11-50,paid_search,Germany,4,1,0,,0,0
U0926,2023-06-01,free,Ecommerce,11-50,paid_search,Germany,4,1,0,,0,0
U0926,2023-07-01,free,Ecommerce,11-50,paid_search,Germany,2,1,0,,0,0
U0926,2023-08-01,free,Ecommerce,11-50,paid_search,Germany,1,1,1,,0,0
U0926,2023-09-01,free,Ecommerce,11-50,paid_search,Germany,2,1,0,9.0,0,0
U0926,2023-10-01,free,Ecommerce,11-50,paid_search,Germany,3,2,0,,0,0
U0926,2023-11-01,free,Ecommerce,11-50,paid_search,Germany,2,1,2,,0,0
U0926,2023-12-01,free,Ecommerce,11-50,paid_search,Germany,2,1,1,,0,0
U0928,2023-01-01,starter,Retail,1-10,paid_search,USA,5,3,0,,29,0
U0928,2023-02-01,starter,Retail,1-10,paid_search,USA,12,2,0,,29,0
U0928,2023-03-01,starter,Retail,1-10,paid_search,USA,6,3,1,,29,0
U0928,2023-04-01,starter,Retail,1-10,paid_search,USA,7,3,1,,29,0
U0928,2023-05-01,starter,Retail,1-10,paid_search,USA,7,1,2,,29,0
U0928,2023-06-01,starter,Retail,1-10,paid_search,USA,7,1,0,,29,0
U0928,2023-07-01,starter,Retail,1-10,paid_search,USA,6,1,0,,29,0
U0928,2023-08-01,starter,Retail,1-10,paid_search,USA,9,3,0,6.0,29,0
U0930,2023-01-01,free,Education,1-10,organic,Germany,3,1,1,,0,0
U0930,2023-02-01,free,Education,1-10,organic,Germany,4,1,2,4.0,0,0
U0931,2023-01-01,free,Ecommerce,51-200,organic,India,2,1,0,,0,0
U0931,2023-02-01,free,Ecommerce,51-200,organic,India,3,1,0,,0,0
U0931,2023-03-01,free,Ecommerce,51-200,organic,India,2,1,2,,0,0
U0931,2023-04-01,free,Ecommerce,51-200,organic,India,4,2,1,,0,0
U0931,2023-05-01,free,Ecommerce,51-200,organic,India,3,1,0,7.0,0,0
U0932,2023-01-01,pro,Healthcare,201-1000,direct,Canada,14,5,1,,99,0
U0932,2023-02-01,pro,Healthcare,201-1000,direct,Canada,15,4,1,,99,0
U0932,2023-03-01,pro,Healthcare,201-1000,direct,Canada,19,8,2,,99,0
U0932,2023-04-01,pro,Healthcare,201-1000,direct,Canada,23,10,1,,99,0
U0932,2023-05-01,pro,Healthcare,201-1000,direct,Canada,20,5,1,,99,0
U0932,2023-06-01,pro,Healthcare,201-1000,direct,Canada,24,6,0,,99,0
U0932,2023-07-01,pro,Healthcare,201-1000,direct,Canada,22,5,3,,99,0
U0932,2023-08-01,pro,Healthcare,201-1000,direct,Canada,14,6,0,,99,0
U0932,2023-09-01,pro,Healthcare,201-1000,direct,Canada,24,8,1,,99,0
U0932,2023-10-01,pro,Healthcare,201-1000,direct,Canada,19,7,2,,99,0
U0932,2023-11-01,pro,Healthcare,201-1000,direct,Canada,20,5,1,,99,0
U0932,2023-12-01,pro,Healthcare,201-1000,direct,Canada,18,3,0,,99,0
U0933,2023-01-01,enterprise,Retail,201-1000,organic,USA,34,10,0,,399,0
U0933,2023-02-01,enterprise,Retail,201-1000,organic,USA,46,10,1,,399,0
U0933,2023-03-01,enterprise,Retail,201-1000,organic,USA,16,9,1,,399,0
U0933,2023-04-01,enterprise,Retail,201-1000,organic,USA,34,10,0,,399,0
U0933,2023-05-01,enterprise,Retail,201-1000,organic,USA,44,10,1,,399,0
U0933,2023-06-01,enterprise,Retail,201-1000,organic,USA,27,10,0,,399,0
U0933,2023-07-01,enterprise,Retail,201-1000,organic,USA,32,10,0,,399,0
U0933,2023-08-01,enterprise,Retail,201-1000,organic,USA,14,10,0,,399,0
U0933,2023-09-01,enterprise,Retail,201-1000,organic,USA,31,10,0,,399,0
U0933,2023-10-01,enterprise,Retail,201-1000,organic,USA,41,10,0,5.0,399,0
U0933,2023-11-01,enterprise,Retail,201-1000,organic,USA,39,10,0,,399,0
U0933,2023-12-01,enterprise,Retail,201-1000,organic,USA,25,9,0,,399,0
U0934,2023-01-01,starter,Retail,11-50,paid_search,UK,5,3,2,2.0,29,0
U0934,2023-02-01,starter,Retail,11-50,paid_search,UK,10,3,2,,29,0
U0934,2023-03-01,starter,Retail,11-50,paid_search,UK,10,2,0,,29,0
U0934,2023-04-01,starter,Retail,11-50,paid_search,UK,3,2,2,,29,0
U0934,2023-05-01,starter,Retail,11-50,paid_search,UK,8,1,0,,29,0
U0934,2023-06-01,starter,Retail,11-50,paid_search,UK,9,1,0,,29,0
U0934,2023-07-01,starter,Retail,11-50,paid_search,UK,8,3,1,,29,0
U0934,2023-08-01,starter,Retail,11-50,paid_search,UK,10,1,1,5.0,29,0
U0934,2023-09-01,starter,Retail,11-50,paid_search,UK,6,1,1,,29,0
U0934,2023-10-01,starter,Retail,11-50,paid_search,UK,5,1,1,,29,0
U0934,2023-11-01,starter,Retail,11-50,paid_search,UK,7,2,0,,29,0
U0934,2023-12-01,starter,Retail,11-50,paid_search,UK,4,5,1,,29,0
U0935,2023-01-01,free,Ecommerce,11-50,paid_search,USA,2,1,0,,0,0
U0935,2023-02-01,free,Ecommerce,11-50,paid_search,USA,3,1,1,7.0,0,0
U0935,2023-03-01,free,Ecommerce,11-50,paid_search,USA,3,4,1,,0,0
U0935,2023-04-01,free,Ecommerce,11-50,paid_search,USA,1,2,0,,0,0
U0935,2023-05-01,free,Ecommerce,11-50,paid_search,USA,1,2,1,,0,0
U0935,2023-06-01,free,Ecommerce,11-50,paid_search,USA,2,1,0,,0,0
U0936,2023-01-01,free,Finance,1-10,paid_search,UK,2,1,1,,0,0
U0936,2023-02-01,free,Finance,1-10,paid_search,UK,1,1,0,,0,0
U0936,2023-03-01,free,Finance,1-10,paid_search,UK,2,1,1,,0,0
U0936,2023-04-01,free,Finance,1-10,paid_search,UK,1,1,1,,0,0
U0936,2023-05-01,free,Finance,1-10,paid_search,UK,3,1,2,5.0,0,0
U0936,2023-06-01,free,Finance,1-10,paid_search,UK,2,1,2,,0,0
U0936,2023-07-01,free,Finance,1-10,paid_search,UK,1,1,0,,0,0
U0936,2023-08-01,free,Finance,1-10,paid_search,UK,4,1,0,,0,0
U0936,2023-09-01,free,Finance,1-10,paid_search,UK,2,3,0,,0,0
U0936,2023-10-01,free,Finance,1-10,paid_search,UK,2,1,1,,0,0
U0936,2023-11-01,free,Finance,1-10,paid_search,UK,3,1,1,,0,0
U0937,2023-01-01,free,Ecommerce,51-200,referral,Germany,2,1,0,,0,0
U0937,2023-02-01,free,Ecommerce,51-200,referral,Germany,3,3,1,,0,0
U0937,2023-03-01,free,Ecommerce,51-200,referral,Germany,3,2,4,,0,0
U0937,2023-04-01,free,Ecommerce,51-200,referral,Germany,2,1,1,,0,0
U0937,2023-05-01,free,Ecommerce,51-200,referral,Germany,2,1,1,,0,0
U0937,2023-06-01,free,Ecommerce,51-200,referral,Germany,3,1,0,,0,0
U0937,2023-07-01,free,Ecommerce,51-200,referral,Germany,3,1,0,,0,0
U0937,2023-08-01,free,Ecommerce,51-200,referral,Germany,3,1,0,,0,0
U0937,2023-09-01,free,Ecommerce,51-200,referral,Germany,3,1,2,6.0,0,0
U0938,2023-01-01,enterprise,Retail,1-10,organic,India,52,10,0,,399,0
U0938,2023-02-01,enterprise,Retail,1-10,organic,India,30,7,0,,399,0
U0938,2023-03-01,enterprise,Retail,1-10,organic,India,28,10,0,5.0,399,0
U0938,2023-04-01,enterprise,Retail,1-10,organic,India,36,8,0,7.0,399,0
U0938,2023-05-01,enterprise,Retail,1-10,organic,India,33,9,0,,399,0
U0938,2023-06-01,enterprise,Retail,1-10,organic,India,42,10,0,,399,0
U0938,2023-07-01,enterprise,Retail,1-10,organic,India,36,9,0,,399,0
U0938,2023-08-01,enterprise,Retail,1-10,organic,India,30,10,0,,399,0
U0938,2023-09-01,enterprise,Retail,1-10,organic,India,22,10,1,10.0,399,0
U0938,2023-10-01,enterprise,Retail,1-10,organic,India,31,10,0,,399,0
U0938,2023-11-01,enterprise,Retail,1-10,organic,India,32,10,0,,399,0
U0938,2023-12-01,enterprise,Retail,1-10,organic,India,34,10,0,,399,0
U0940,2023-01-01,starter,Healthcare,1-10,paid_search,UK,7,2,0,4.0,29,0
U0940,2023-02-01,starter,Healthcare,1-10,paid_search,UK,10,3,0,,29,0
U0940,2023-03-01,starter,Healthcare,1-10,paid_search,UK,8,1,0,,29,0
U0940,2023-04-01,starter,Healthcare,1-10,paid_search,UK,9,3,0,,29,0
U0940,2023-05-01,starter,Healthcare,1-10,paid_search,UK,6,2,0,,29,0
U0940,2023-06-01,starter,Healthcare,1-10,paid_search,UK,7,2,1,,29,0
U0940,2023-07-01,starter,Healthcare,1-10,paid_search,UK,7,4,0,,29,0
U0940,2023-08-01,starter,Healthcare,1-10,paid_search,UK,7,5,1,,29,0
U0940,2023-09-01,starter,Healthcare,1-10,paid_search,UK,9,1,2,,29,0
U0940,2023-10-01,starter,Healthcare,1-10,paid_search,UK,9,2,1,,29,0
U0940,2023-11-01,starter,Healthcare,1-10,paid_search,UK,6,2,3,,29,0
U0940,2023-12-01,starter,Healthcare,1-10,paid_search,UK,7,3,1,,29,0
U0941,2023-01-01,free,Ecommerce,1-10,referral,USA,2,1,3,,0,0
U0941,2023-02-01,free,Ecommerce,1-10,referral,USA,2,1,2,,0,0
U0941,2023-03-01,free,Ecommerce,1-10,referral,USA,3,1,0,,0,0
U0941,2023-04-01,free,Ecommerce,1-10,referral,USA,1,1,1,,0,0
U0941,2023-05-01,free,Ecommerce,1-10,referral,USA,2,1,0,,0,0
U0941,2023-06-01,free,Ecommerce,1-10,referral,USA,3,1,0,5.0,0,0
U0941,2023-07-01,free,Ecommerce,1-10,referral,USA,2,1,0,,0,0
U0941,2023-08-01,free,Ecommerce,1-10,referral,USA,3,1,0,,0,0
U0941,2023-09-01,free,Ecommerce,1-10,referral,USA,2,1,1,,0,0
U0941,2023-10-01,free,Ecommerce,1-10,referral,USA,1,1,3,,0,0
U0941,2023-11-01,free,Ecommerce,1-10,referral,USA,2,1,0,,0,0
U0942,2023-01-01,starter,Retail,51-200,organic,USA,7,2,2,,29,0
U0942,2023-02-01,starter,Retail,51-200,organic,USA,9,6,0,,29,0
U0942,2023-03-01,starter,Retail,51-200,organic,USA,5,3,1,,29,0
U0942,2023-04-01,starter,Retail,51-200,organic,USA,9,1,0,5.0,29,0
U0942,2023-05-01,starter,Retail,51-200,organic,USA,8,4,0,6.0,29,0
U0942,2023-06-01,starter,Retail,51-200,organic,USA,9,2,1,,29,0
